variant,density_bucket,support,fidelity_precision,fidelity_recall,fidelity_f1,fidelity_tp,fidelity_fp,fidelity_fn,primary_fix_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
no_factor_pressure,5_16,15873,0.034794335805799055,0.03052893148739794,0.03252237488970124,516,14314,16386,0.387985887985888,31746,0.867606555368797,0.007684923244363799,0.0157867657867658,0.8462798462798463,0.088011088011088,0.9342909342909342,0.9342909342909342
no_factor_pressure,65_plus,38656,0.06830233260983049,0.06054701770622763,0.0641912827928114,2486,33911,38573,0.38700331125827814,77312,0.8444389523296191,0.0020999249190694403,0.06101078695087036,0.878957988410596,0.06260347682119205,0.9415614652317881,0.9415614652317881
primary_only_pressure,0,167,0.0,0.0,0.0,0,167,185,0.44011976047904194,334,0.23353293413173654,0.0,0.0,1.0,0.0,1.0,1.0
primary_only_pressure,1,649,0.0,0.0,0.0,0,641,670,0.4252696456086287,1298,0.9337442218798151,0.0,0.0,0.9845916795069337,0.0030816640986132513,0.987673343605547,0.987673343605547
primary_only_pressure,17_64,85371,0.17646737273659036,0.14139301630405027,0.15699505173189382,12913,60262,78414,0.5175000878518466,170742,0.8735390721808572,0.005706161136607527,0.2699233647685022,0.5772920546789894,0.27984912909536025,0.8571411837743496,0.8571411837743496
primary_only_pressure,2_4,2600,0.001939487975174554,0.001869158878504673,0.0019036740909956216,5,2573,2670,0.4461538461538462,5200,0.9233333333333337,0.002564102564102564,0.0,0.9807692307692307,0.010769230769230769,0.9915384615384616,0.9915384615384616
primary_only_pressure,5_16,15873,0.034794335805799055,0.03052893148739794,0.03252237488970124,516,14314,16386,0.387985887985888,31746,0.867606555368797,0.007684923244363799,0.0157867657867658,0.8462798462798463,0.088011088011088,0.9342909342909342,0.9342909342909342
primary_only_pressure,65_plus,38656,0.06830233260983049,0.06054701770622763,0.0641912827928114,2486,33911,38573,0.38700331125827814,77312,0.8444389523296191,0.0020999249190694403,0.06101078695087036,0.878957988410596,0.06260347682119205,0.9415614652317881,0.9415614652317881
secondary_only_pressure,0,167,0.0,0.0,0.0,0,167,185,0.44011976047904194,334,0.281437125748503,0.0,0.0,1.0,0.0,1.0,1.0
secondary_only_pressure,1,649,0.03815580286168521,0.03582089552238806,0.036951501154734404,24,605,646,0.4830508474576271,1298,0.9337442218798151,0.0,0.0,0.9029275808936826,0.0662557781201849,0.9691833590138675,0.9691833590138675
secondary_only_pressure,17_64,85371,0.3081976327378601,0.2306546804340447,0.26384678974924225,21065,47284,70262,0.6742922069555235,170742,0.8773877387768236,0.007331030328776365,0.2773825939413475,0.3570884726663621,0.44352297618629277,0.8006114488526549,0.8006114488526549
secondary_only_pressure,2_4,2600,0.0317524115755627,0.029532710280373832,0.030602362967267094,79,2409,2596,0.4957692307692308,5200,0.8260256410256417,0.013525641025641025,0.004615384615384616,0.8569230769230769,0.1,0.9569230769230769,0.9569230769230769
secondary_only_pressure,5_16,15873,0.13791840621108914,0.11140693409064016,0.12325315005727376,1883,11770,15019,0.5386190386190386,31746,0.8603504334273483,0.03286036170651534,0.029564129564129425,0.6020916020916021,0.25804825804825804,0.8601398601398601,0.8601398601398601
secondary_only_pressure,65_plus,38656,0.20714126595169144,0.158527971942814,0.17960321183190311,6509,24914,34550,0.6132683153973509,77312,0.8465369747186777,0.0014016566815581574,0.06594078053768135,0.5416235513245033,0.2712644867549669,0.8128880380794702,0.8128880380794702
